FocusSector,Industry Group,Country,Exchange,Ticker,Company Name,Market,Turnover_USD,Above200DMA,Ret252,profit_margin,roe,revenue_growth,verified,yf,unverified_reason,expansion_signal
Medical Devices,Healthcare Products,United States,NasdaqGS,MDLN,Medline Inc. (NasdaqGS:MDLN),US,380292784.0,False,,0.02315,0.04935,0.116,PROFITABLE,MDLN,,True
Medical Devices,Healthcare Products,United States,NasdaqGS,MMSI,"Merit Medical Systems, Inc. (NasdaqGS:MMSI)",US,48012585.0,False,,0.0922,0.0919,0.095,PROFITABLE,MMSI,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,MBOT,Microbot Medical Inc. (NasdaqCM:MBOT),US,1621112.0,False,,0.0,-0.32914,,NOT-PROFITABLE,MBOT,,False
Medical Devices,Healthcare Products,United States,NYSEAM,MLSS,Milestone Scientific Inc. (NYSEAM:MLSS),US,60112.0,False,,-0.51299,-1.3538499,-0.032,NOT-PROFITABLE,MLSS,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,MODD,"Modular Medical, Inc. (NasdaqCM:MODD)",US,125208.0,False,,0.0,-1.88054,,NOT-PROFITABLE,MODD,,False
Medical Devices,Healthcare Products,United States,OTCPK,MCIC,"MultiCorp International, Inc. (OTCPK:MCIC)",US,,,,0.0,,,UNVERIFIED,MCIC,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NYSEAM,MYO,"Myomo, Inc. (NYSEAM:MYO)",US,1325812.0,True,,-0.33534,-1.23761,0.213,NOT-PROFITABLE,MYO,,True
Medical Devices,Healthcare Products,United States,NasdaqCM,NXGL,"NEXGEL, Inc. (NasdaqCM:NXGL)",US,79502.0,False,,-0.2854,-0.61412996,-0.056,NOT-PROFITABLE,NXGL,,False
Medical Devices,Healthcare Products,United States,NasdaqGS,NEOG,Neogen Corporation (NasdaqGS:NEOG),US,16554585.0,True,,-0.00908,-0.00379,-0.001,NOT-PROFITABLE,NEOG,,False
Medical Devices,Healthcare Products,United States,NYSEAM,NRXS,"NeurAxis, Inc. (NYSEAM:NRXS)",US,670971.0,True,,-1.44441,-1.3975999,1.157,NOT-PROFITABLE,NRXS,,True
Medical Devices,Healthcare Products,United States,NasdaqCM,NMTC,NeuroOne Medical Technologies Corporation (NasdaqCM:NMTC),US,99137.0,False,,-0.52227,-2.0443602,0.725,NOT-PROFITABLE,NMTC,,True
Medical Devices,Healthcare Products,United States,NasdaqGM,NPCE,"NeuroPace, Inc. (NasdaqGM:NPCE)",US,2577932.0,True,,-0.21666999,-1.11381,-0.02,NOT-PROFITABLE,NPCE,,False
Medical Devices,Healthcare Products,United States,NasdaqGM,STIM,"Neuronetics, Inc. (NasdaqGM:STIM)",US,1577570.0,False,,-0.19621,-1.16097,0.091,NOT-PROFITABLE,STIM,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,NXL,"Nexalin Technology, Inc. (NasdaqCM:NXL)",US,81303.0,False,,0.0,-3.19695,-0.636,NOT-PROFITABLE,NXL,,False
Medical Devices,Healthcare Products,United States,OTCPK,NIMU,"Non-Invasive Monitoring Systems, Inc. (OTCPK:NIMU)",US,378.0,True,,0.0,,,UNVERIFIED,NIMU,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,OTCPK,NUMD,"Nu-Med Plus, Inc. (OTCPK:NUMD)",US,,False,,0.0,,,UNVERIFIED,NUMD,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqCM,NUWE,"Nuwellis, Inc. (NasdaqCM:NUWE)",US,423534.0,False,,-2.1722,-6.09438,0.262,NOT-PROFITABLE,NUWE,,True
Medical Devices,Healthcare Products,United States,OTCPK,ODYY,"Odyssey Health, Inc. (OTCPK:ODYY)",US,682.0,False,,0.0,,,UNVERIFIED,ODYY,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,OTCPK,OMWS,Omnia Wellness Inc. (OTCPK:OMWS),US,,,,0.0,,-0.508,UNVERIFIED,OMWS,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqGS,OMCL,"Omnicell, Inc. (NasdaqGS:OMCL)",US,27894132.0,True,,0.03135,0.03059,0.075,PROFITABLE,OMCL,,False
Medical Devices,Healthcare Products,United States,NasdaqGS,OSUR,"OraSure Technologies, Inc. (NasdaqGS:OSUR)",US,3086762.0,True,,-0.43702,-0.14066,-0.019,NOT-PROFITABLE,OSUR,,False
Medical Devices,Healthcare Products,United States,NasdaqGM,OBIO,"Orchestra BioMed Holdings, Inc. (NasdaqGM:OBIO)",US,808197.0,True,,-1.84604,-3.97301,-0.895,NOT-PROFITABLE,OBIO,,False
Medical Devices,Healthcare Products,United States,NasdaqGM,KIDS,OrthoPediatrics Corp. (NasdaqGM:KIDS),US,2468630.0,True,,-0.15719,-0.11364,0.154,NOT-PROFITABLE,KIDS,,True
Medical Devices,Healthcare Products,United States,NasdaqGS,OFIX,Orthofix Medical Inc. (NasdaqGS:OFIX),US,3523095.0,False,,-0.07408,-0.13909,0.038,NOT-PROFITABLE,OFIX,,False
Medical Devices,Healthcare Products,United States,NasdaqGS,OM,"Outset Medical, Inc. (NasdaqGS:OM)",US,934102.0,False,,-0.63064,-0.59167,0.007,NOT-PROFITABLE,OM,,False
Medical Devices,Healthcare Products,United States,NYSE,OWLT,"Owlet, Inc. (NYSE:OWLT)",US,1363304.0,False,,-0.43003,-5.2619,0.064,NOT-PROFITABLE,OWLT,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,PAVM,PAVmed Inc. (NasdaqCM:PAVM),US,64437.0,False,,0.0,-0.67221,1.75,NOT-PROFITABLE,PAVM,,True
Medical Devices,Healthcare Products,United States,NasdaqGM,PRCT,PROCEPT BioRobotics Corporation (NasdaqGM:PRCT),US,37310551.0,False,,-0.32535,-0.30241,0.193,NOT-PROFITABLE,PRCT,,True
Medical Devices,Healthcare Products,United States,NYSE,PEN,"Penumbra, Inc. (NYSE:PEN)",US,124131076.0,True,,0.106709994,0.1137,0.149,PROFITABLE,PEN,,True
Medical Devices,Healthcare Products,United States,OTCPK,PETV,"PetVivo Holdings, Inc. (OTCPK:PETV)",US,5776.0,False,,0.0,-3.26349,0.133,NOT-PROFITABLE,PETV,,True
Medical Devices,Healthcare Products,United States,NYSEAM,PMI,"Picard Medical, Inc. (NYSEAM:PMI)",US,2007796.0,False,,0.0,,0.855,UNVERIFIED,PMI,yfinance_data_gap,True
Medical Devices,Healthcare Products,United States,OTCPK,POSC,Positron Corporation (OTCPK:POSC),US,47208.0,True,,0.0,,-0.07,UNVERIFIED,POSC,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqCM,POCI,"Precision Optics Corporation, Inc. (NasdaqCM:POCI)",US,179962.0,True,,-0.17031,-0.29615998,1.08,NOT-PROFITABLE,POCI,,True
Medical Devices,Healthcare Products,United States,NasdaqCM,PDEX,"Pro-Dex, Inc. (NasdaqCM:PDEX)",US,4364471.0,True,,0.1608,0.29826,0.146,PROFITABLE,PDEX,,True
Medical Devices,Healthcare Products,United States,NasdaqGM,PFSA,"Profusa, Inc. (NasdaqGM:PFSA)",US,138190.0,False,,0.0,,,UNVERIFIED,PFSA,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqGS,LUNG,Pulmonx Corporation (NasdaqGS:LUNG),US,499472.0,False,,-0.55026,-0.88868,-0.046,NOT-PROFITABLE,LUNG,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,PLSE,"Pulse Biosciences, Inc. (NasdaqCM:PLSE)",US,7158456.0,True,,0.0,-0.78490996,,NOT-PROFITABLE,PLSE,,False
Medical Devices,Healthcare Products,United States,OTCPK,QTIH,"QT Imaging Holdings, Inc. (OTCPK:QTIH)",US,,,,,,,UNVERIFIED,QTIH,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,OTCPK,QYBX,"Qian Yuan Baixing, Inc. (OTCPK:QYBX)",US,,,,-0.044889998,,-0.208,UNVERIFIED,QYBX,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqGS,QDEL,QuidelOrtho Corporation (NasdaqGS:QDEL),US,19722984.0,False,,-0.39203998,-0.45905998,0.028,NOT-PROFITABLE,QDEL,,False
Medical Devices,Healthcare Products,United States,OTCPK,RMSL,"REMSleep Holdings, Inc. (OTCPK:RMSL)",US,2788.0,False,,0.0,-50.12647,,NOT-PROFITABLE,RMSL,,False
Medical Devices,Healthcare Products,United States,OTCPK,RTSL,"Rapid Therapeutic Science Laboratories, Inc. (OTCPK:RTSL)",US,,,,0.0,,,UNVERIFIED,RTSL,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,,,ReShape Lifesciences Inc.,US,,,,,,,UNVERIFIED,,unmapped_exchange:nan,False
Medical Devices,Healthcare Products,United States,NYSE,RMD,ResMed Inc. (NYSE:RMD),US,303498707.0,False,,0.26945,0.24269,0.086,PROFITABLE,RMD,,False
Medical Devices,Healthcare Products,United States,NYSEAM,RVP,"Retractable Technologies, Inc. (NYSEAM:RVP)",US,75753.0,False,,-0.16931,-0.08575,-0.135,NOT-PROFITABLE,RVP,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,RMTI,"Rockwell Medical, Inc. (NasdaqCM:RMTI)",US,214073.0,False,,-0.07985,-0.16041,-0.083,NOT-PROFITABLE,RMTI,,False
Medical Devices,Healthcare Products,United States,NasdaqGM,RXST,"RxSight, Inc. (NasdaqGM:RXST)",US,4782935.0,False,,-0.36799,-0.17345,0.003,NOT-PROFITABLE,RXST,,False
Medical Devices,Healthcare Products,United States,NasdaqGM,SNWV,"SANUWAVE Health, Inc. (NasdaqGM:SNWV)",US,1156504.0,False,,0.33601,,-0.042,UNVERIFIED,SNWV,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqGM,SIBN,"SI-BONE, Inc. (NasdaqGM:SIBN)",US,7015546.0,True,,-0.0685,-0.08297,0.152,NOT-PROFITABLE,SIBN,,True
Medical Devices,Healthcare Products,United States,NasdaqGM,STAA,STAAR Surgical Company (NasdaqGM:STAA),US,17094714.0,True,,-0.07243,-0.05989,1.196,NOT-PROFITABLE,STAA,,True
Medical Devices,Healthcare Products,United States,NYSE,STE,STERIS plc (NYSE:STE),US,176853001.0,False,,0.13333,0.11389,0.073,PROFITABLE,STE,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,SSKN,"STRATA Skin Sciences, Inc. (NasdaqCM:SSKN)",US,704.0,False,,-0.20397,-1.58909,-0.03,NOT-PROFITABLE,SSKN,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,SMTI,Sanara MedTech Inc. (NasdaqCM:SMTI),US,1350600.0,True,,-0.31239,0.028619999,0.186,NOT-PROFITABLE,SMTI,,True
Medical Devices,Healthcare Products,United States,OTCPK,SCND,"Scientific Industries, Inc. (OTCPK:SCND)",US,625.0,False,,-0.19316,-0.77898,0.302,NOT-PROFITABLE,SCND,,True
Medical Devices,Healthcare Products,United States,NasdaqCM,ICU,SeaStar Medical Holding Corporation (NasdaqCM:ICU),US,282474.0,False,,0.0,-3.02005,0.689,NOT-PROFITABLE,ICU,,True
Medical Devices,Healthcare Products,United States,NasdaqCM,SMLR,"Semler Scientific, Inc. (NasdaqCM:SMLR)",US,,,,,,,UNVERIFIED,SMLR,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqGS,SENS,"Senseonics Holdings, Inc. (NasdaqGS:SENS)",US,3792822.0,False,,-2.25339,-1.18239,1.178,NOT-PROFITABLE,SENS,,True
Medical Devices,Healthcare Products,United States,NasdaqCM,SRTS,"Sensus Healthcare, Inc. (NasdaqCM:SRTS)",US,127268.0,False,,-0.34498,-0.15771,-0.593,NOT-PROFITABLE,SRTS,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,STSS,"Sharps Technology, Inc. (NasdaqCM:STSS)",US,,,,,,,UNVERIFIED,STSS,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NYSE,SI,"Shoulder Innovations, Inc. (NYSE:SI)",US,1730612.0,True,,,,,UNVERIFIED,SI,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqGS,SGHT,"Sight Sciences, Inc. (NasdaqGS:SGHT)",US,716446.0,True,,-0.35689998,-0.48422,0.195,NOT-PROFITABLE,SGHT,,True
Medical Devices,Healthcare Products,United States,NasdaqCM,SINT,"Sintx Technologies, Inc. (NasdaqCM:SINT)",US,76446.0,False,,0.0,-3.1140702,0.03,NOT-PROFITABLE,SINT,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,HSDT,Solana Company (NasdaqCM:HSDT),US,715032.0,False,,0.0,-1.37416,72.898,NOT-PROFITABLE,HSDT,,True
Medical Devices,Healthcare Products,United States,OTCPK,SONX,"Sonendo, Inc. (OTCPK:SONX)",US,,True,,-0.88427,-1.99595,-0.29,NOT-PROFITABLE,SONX,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,MDAI,"Spectral AI, Inc. (NasdaqCM:MDAI)",US,678308.0,False,,-0.81964993,,-0.405,UNVERIFIED,MDAI,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,OTCPK,TUTH,Standard Dental Labs Inc. (OTCPK:TUTH),US,215.0,True,,0.0,,-0.492,UNVERIFIED,TUTH,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NYSEAM,STXS,"Stereotaxis, Inc. (NYSEAM:STXS)",US,651700.0,False,,-0.69499,-1.56124,-0.158,NOT-PROFITABLE,STXS,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,STEX,Streamex Corp. (NasdaqCM:STEX),US,1448946.0,False,,0.0,-6.2517104,,NOT-PROFITABLE,STEX,,False
Medical Devices,Healthcare Products,United States,NYSE,SYK,Stryker Corporation (NYSE:SYK),US,749352603.0,False,,0.14433,0.16508,0.094,PROFITABLE,SYK,,False
Medical Devices,Healthcare Products,United States,NasdaqGM,TELA,"TELA Bio, Inc. (NasdaqGM:TELA)",US,100016.0,False,,-0.51533,,-0.045,UNVERIFIED,TELA,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqGM,TCMD,"Tactile Systems Technology, Inc. (NasdaqGM:TCMD)",US,5038067.0,True,,0.07098,0.11875,0.086,PROFITABLE,TCMD,,False
Medical Devices,Healthcare Products,United States,NasdaqGM,TNDM,"Tandem Diabetes Care, Inc. (NasdaqGM:TNDM)",US,43584715.0,False,,-0.0608,-0.48026,0.058,NOT-PROFITABLE,TNDM,,False
Medical Devices,Healthcare Products,United States,NYSE,TFX,Teleflex Incorporated (NYSE:TFX),US,69504613.0,True,,-0.45761,-0.00701,0.289,NOT-PROFITABLE,TFX,,True
Medical Devices,Healthcare Products,United States,NasdaqCM,TNON,"Tenon Medical, Inc. (NasdaqCM:TNON)",US,64742.0,False,,-2.7008898,-2.2031798,0.899,NOT-PROFITABLE,TNON,,True
Medical Devices,Healthcare Products,United States,NasdaqGS,COO,"The Cooper Companies, Inc. (NasdaqGS:COO)",US,245235670.0,False,,0.05573,0.02853,0.079,PROFITABLE,COO,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,TIVC,"Tivic Health Systems, Inc. (NasdaqCM:TIVC)",US,,,,,,,UNVERIFIED,TIVC,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqGM,TMDX,"TransMedics Group, Inc. (NasdaqGM:TMDX)",US,73925163.0,False,,0.22694,0.36285,0.207,PROFITABLE,TMDX,,True
Medical Devices,Healthcare Products,United States,NasdaqGS,TMCI,"Treace Medical Concepts, Inc. (NasdaqGS:TMCI)",US,3213776.0,True,,-0.28989,-0.71987,-0.042,NOT-PROFITABLE,TMCI,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,UFPT,"UFP Technologies, Inc. (NasdaqCM:UFPT)",US,49688447.0,True,,0.11446,0.17052001,0.151,PROFITABLE,UFPT,,True
Medical Devices,Healthcare Products,United States,NYSEAM,USBC,"USBC, Inc. (NYSEAM:USBC)",US,192386.0,False,,0.0,,,UNVERIFIED,USBC,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,OTCPK,UAHC,United American Healthcare Corporation (OTCPK:UAHC),US,,,,-0.36756,,0.233,UNVERIFIED,UAHC,yfinance_data_gap,True
Medical Devices,Healthcare Products,United States,OTCPK,UEEC,"United Health Products, Inc. (OTCPK:UEEC)",US,6492.0,False,,0.0,,,UNVERIFIED,UEEC,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,OTCPK,UNVC,"Univec, Inc. (OTCPK:UNVC)",US,,,,0.0,,,UNVERIFIED,UNVC,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqGS,UTMD,"Utah Medical Products, Inc. (NasdaqGS:UTMD)",US,636139.0,True,,0.29042998,0.08755,-0.143,PROFITABLE,UTMD,,False
Medical Devices,Healthcare Products,United States,NasdaqGS,VREX,Varex Imaging Corporation (NasdaqGS:VREX),US,3377581.0,False,,0.02555,0.04592,0.037,PROFITABLE,VREX,,False
Medical Devices,Healthcare Products,United States,OTCPK,VASO,Vaso Corporation (OTCPK:VASO),US,5975.0,True,,0.01974,0.0636,-0.005,PROFITABLE,VASO,,False
Medical Devices,Healthcare Products,United States,NYSE,RBOT,Vicarious Surgical Inc. (NYSE:RBOT),US,14366.0,False,,0.0,-2.23753,,NOT-PROFITABLE,RBOT,,False
Medical Devices,Healthcare Products,United States,OTCPK,VXIT,"VirExit Technologies, Inc. (OTCPK:VXIT)",US,,,,0.0,,,UNVERIFIED,VXIT,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqCM,VANI,"Vivani Medical, Inc. (NasdaqCM:VANI)",US,189306.0,False,,0.0,-1.76411,,NOT-PROFITABLE,VANI,,False
Medical Devices,Healthcare Products,United States,OTCPK,RDGL,Vivos Inc. (OTCPK:RDGL),US,51436.0,False,,0.0,-1.1612101,0.348,NOT-PROFITABLE,RDGL,,True
Medical Devices,Healthcare Products,United States,NYSEAM,VNRX,VolitionRx Limited (NYSEAM:VNRX),US,499576.0,False,,0.0,,2.998,UNVERIFIED,VNRX,yfinance_data_gap,True
Medical Devices,Healthcare Products,United States,OTCPK,VYCO,"Vycor Medical, Inc. (OTCPK:VYCO)",US,,False,,-0.0072899996,,0.051,UNVERIFIED,VYCO,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,OTCPK,WYPH,"WayPoint Biomedical Holdings, Inc. (OTCPK:WYPH)",US,,,,0.0,,-0.528,UNVERIFIED,WYPH,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NYSEAM,XTNT,"Xtant Medical Holdings, Inc. (NYSEAM:XTNT)",US,32287.0,False,,-0.10168,-0.25164,-0.35,NOT-PROFITABLE,XTNT,,False
Medical Devices,Healthcare Products,United States,OTCPK,ZOMD.F,Zomedica Corp. (OTCPK:ZOMD.F),US,,,,,,,UNVERIFIED,ZOMD.F,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,OTCPK,ZYXI.Q,"Zynex, Inc. (OTCPK:ZYXI.Q)",US,,,,,,,UNVERIFIED,ZYXI.Q,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqCM,ECOR,"electroCore, Inc. (NasdaqCM:ECOR)",US,1153308.0,True,,-0.39956,,0.28,UNVERIFIED,ECOR,yfinance_data_gap,True
Medical Devices,Healthcare Products,United States,NasdaqCM,NVNO,enVVeno Medical Corporation (NasdaqCM:NVNO),US,61207.0,False,,0.0,-0.58533,,NOT-PROFITABLE,NVNO,,False
Medical Devices,Healthcare Products,United States,NasdaqGS,IRTC,"iRhythm Technologies, Inc. (NasdaqGS:IRTC)",US,60785310.0,False,,-0.016900001,-0.0963,0.201,NOT-PROFITABLE,IRTC,,True
